uturn_ratio,pulse_count,user_id,label
0.2222222222222222,0,137258,0
0.1,0,137276,0
0.25,0,268349,0
0.18181818181818182,0,923714,1
0.3333333333333333,0,923724,0
0.5,0,923734,0
0.35,0,268380,0
0.5,0,6247,0
0.5,0,137322,0
0.2,1,268406,0
0.5555555555555556,0,268414,0
0.3333333333333333,1,6271,0
0.3333333333333333,0,530566,0
0.0673076923076923,0,792715,0
0.07142857142857142,0,923813,0
0.2,0,530597,0
0.2857142857142857,0,792745,0
0.28888888888888886,0,792756,0
0.08333333333333333,0,792757,0
0.0,1,661700,0
0.5,0,923850,0
0.3333333333333333,0,137422,0
0.3333333333333333,0,137424,0
0.13333333333333333,0,399573,0
0.5,3,530655,0
0.3888888888888889,0,530656,0
0.3,0,137441,0
0.2777777777777778,0,530659,0
0.1,0,399583,0
0.3076923076923077,0,792845,0
0.5,0,923925,0
0.3333333333333333,0,661802,0
0.5,0,923960,1
0.16666666666666666,0,530750,0
0.3333333333333333,0,530762,0
0.4166666666666667,0,792911,0
0.3333333333333333,0,530767,0
0.2682926829268293,0,923989,0
0.16666666666666666,0,137558,0
0.42857142857142855,1,530786,1
0.2,1,6498,0
0.2619047619047619,0,268676,0
0.25,0,661902,0
0.08333333333333333,0,924057,0
0.3333333333333333,0,6562,0
0.3333333333333333,0,924067,0
0.4166666666666667,0,268707,0
0.3076923076923077,0,6570,0
0.3333333333333333,0,6573,0
0.3333333333333333,0,399809,0
0.6,0,924098,0
0.3333333333333333,0,399822,0
0.25,1,924116,0
0.5555555555555556,0,6627,0
0.375,0,530928,0
0.18181818181818182,0,530930,0
0.18181818181818182,0,662014,0
0.4,0,924173,0
0.5,0,924176,0
0.16666666666666666,0,924179,0
0.3333333333333333,0,530964,0
0.07142857142857142,0,399893,0
0.0,1,530974,0
0.5294117647058824,2,6698,0
0.09090909090909091,0,137779,0
0.5,0,924214,0
0.006756756756756757,0,793142,0
0.25,0,6737,0
0.11764705882352941,0,137818,0
0.0,2,924266,0
0.0625,4,662131,0
0.012195121951219513,0,268916,0
0.25,0,531065,0
0.5,0,6786,0
0.3333333333333333,0,137860,0
0.14814814814814814,0,6789,0
0.2222222222222222,0,924312,0
0.4,0,924320,0
0.3333333333333333,0,662187,0
0.3333333333333333,0,793274,0
0.3076923076923077,0,793287,0
0.375,0,662217,0
0.3,0,662221,0
0.06896551724137931,0,662222,0
0.25,0,793303,0
0.15384615384615385,0,6873,0
0.025,0,793315,0
0.2413793103448276,4,531171,0
0.3333333333333333,0,400134,0
0.25,0,662316,0
0.3333333333333333,0,269108,0
0.3333333333333333,0,531268,0
0.3333333333333333,0,924505,0
0.3333333333333333,0,531290,0
0.5,0,400221,0
0.5,0,793452,0
0.11764705882352941,1,924550,0
0.3333333333333333,0,662410,0
0.3333333333333333,0,662413,0
0.2,0,531350,0
0.125,0,138143,0
0.375,0,924578,0
0.3333333333333333,0,662437,0
0.21428571428571427,2,400298,0
0.3333333333333333,0,793526,0
0.14285714285714285,0,531394,0
0.3333333333333333,0,531413,0
0.2,0,793565,0
0.3333333333333333,0,662498,0
0.08333333333333333,0,662504,0
0.08333333333333333,0,793580,0
0.3333333333333333,0,400367,0
0.2,0,531439,0
0.75,1,400374,0
0.2857142857142857,2,924671,0
0.11320754716981132,0,924681,0
0.14285714285714285,0,924683,0
0.125,0,662540,0
0.3333333333333333,0,400400,0
0.2857142857142857,0,924699,0
0.14285714285714285,0,269340,0
0.5,0,924704,0
0.058823529411764705,0,662580,0
0.2727272727272727,0,138309,0
0.026785714285714284,0,924744,0
0.6666666666666666,2,924752,0
0.3333333333333333,0,924754,0
0.16666666666666666,0,400490,0
0.4074074074074074,0,138348,0
0.3333333333333333,0,793709,0
0.5,0,138378,0
0.05128205128205128,0,662672,0
0.5,0,924817,0
0.25,0,7329,0
0.375,0,7334,0
0.625,0,662714,0
0.3333333333333333,0,400576,0
0.5714285714285714,0,924865,0
0.25,0,138467,0
0.14545454545454545,0,662763,0
0.3333333333333333,1,924918,0
0.25,0,662784,0
0.1,0,662795,0
0.0625,0,7453,0
0.5,0,662814,0
0.375,0,662824,0
0.3333333333333333,0,924972,0
0.3333333333333333,0,662830,0
0.11764705882352941,1,924988,0
0.2857142857142857,0,7495,0
0.25,0,925010,0
0.2857142857142857,0,531809,0
0.42105263157894735,0,925045,0
0.3333333333333333,0,793982,0
0.25,0,400772,0
0.03296703296703297,0,531852,0
0.07407407407407407,0,794001,0
0.3333333333333333,0,7570,0
0.15873015873015872,0,7579,0
0.1,3,925094,0
0.2,0,138677,0
0.3076923076923077,3,662967,0
0.2222222222222222,0,925127,0
0.3333333333333333,0,662994,0
0.125,0,400859,0
0.25,0,531937,0
0.3333333333333333,0,269795,0
0.36363636363636365,2,794088,0
0.3898305084745763,0,925168,0
0.3333333333333333,0,138762,0
0.3333333333333333,0,138780,0
0.096045197740113,0,138787,1
0.15384615384615385,0,532006,0
0.25,0,925234,0
0.5,1,138808,0
0.2777777777777778,0,925263,0
0.2,0,400977,0
0.25,0,925267,0
0.16666666666666666,0,138854,0
0.6,0,663164,0
0.2,0,925317,0
0.16666666666666666,0,138896,0
0.08333333333333333,0,663187,0
0.3333333333333333,0,663203,0
0.2,0,7845,0
0.125,0,138917,0
0.5,2,532135,0
0.3333333333333333,0,794286,0
0.25,0,925359,0
0.5,0,532162,0
0.2,0,925380,0
0.3333333333333333,0,532172,0
0.3333333333333333,0,925388,0
0.6,0,270044,0
0.06,0,270051,1
0.35714285714285715,0,925426,1
0.4,0,532213,0
0.15384615384615385,0,7955,0
0.15555555555555556,0,401173,0
0.35714285714285715,0,925463,0
0.45454545454545453,0,139053,0
0.3076923076923077,0,925485,0
0.6721311475409836,0,794419,1
0.5,0,925492,0
0.08108108108108109,0,8007,0
0.3333333333333333,0,532359,0
0.2222222222222222,0,532360,0
0.16666666666666666,0,532378,0
0.06666666666666667,0,794531,0
0.0,1,8103,0
0.75,1,925607,0
0.7368421052631579,6,401325,0
0.5555555555555556,0,8111,0
0.3333333333333333,0,925634,0
0.3333333333333333,0,270280,0
0.3333333333333333,0,139215,0
0.3333333333333333,0,8146,0
0.2857142857142857,0,663514,0
0.14285714285714285,1,532455,0
0.25,1,794604,0
0.03571428571428571,0,663541,0
0.5,0,663560,0
0.1111111111111111,0,532500,0
0.5,1,925721,0
0.5384615384615384,0,139289,0
0.35714285714285715,0,925740,0
0.2222222222222222,1,925745,0
0.5,0,401458,0
0.1111111111111111,0,663626,0
0.4444444444444444,0,270422,0
0.3333333333333333,0,8281,0
